snapped_at,price,market_cap,total_volume
2010-07-17 00:00:00 UTC,0.04951,0.0,0.9902
2010-07-18 00:00:00 UTC,0.08584,0.0,5.092
2010-07-19 00:00:00 UTC,0.0808,0.0,49.66
2010-07-20 00:00:00 UTC,0.07474,0.0,20.59
2010-07-21 00:00:00 UTC,0.07921,0.0,42.26
2010-07-22 00:00:00 UTC,0.05842,0.0,129.78
2010-07-23 00:00:00 UTC,0.06262,0.0,141.07
2010-07-24 00:00:00 UTC,0.05454,0.0,26.73
2010-07-25 00:00:00 UTC,0.0505,0.0,85.06
2010-07-26 00:00:00 UTC,0.056,0.0,46.91
2010-07-27 00:00:00 UTC,0.06,0.0,196.92
2010-07-28 00:00:00 UTC,0.0589,0.0,255.76
2010-07-29 00:00:00 UTC,0.0699,0.0,528.32
2010-07-30 00:00:00 UTC,0.0627,0.0,198.53
2010-07-31 00:00:00 UTC,0.06785,0.0,243.9
2010-08-01 00:00:00 UTC,0.0611,0.0,162.65
2010-08-02 00:00:00 UTC,0.0611,0.0,221.2
2010-08-03 00:00:00 UTC,0.06,0.0,606.05
2010-08-04 00:00:00 UTC,0.057,0.0,210.77
2010-08-05 00:00:00 UTC,0.061,0.0,303.61
2010-08-06 00:00:00 UTC,0.0623,0.0,85.91
2010-08-07 00:00:00 UTC,0.059,0.0,157.34
2010-08-08 00:00:00 UTC,0.0609,0.0,132.6
2010-08-09 00:00:00 UTC,0.071,0.0,886.93
2010-08-10 00:00:00 UTC,0.07,0.0,88.87
2010-08-11 00:00:00 UTC,0.067,0.0,1015.64
2010-08-12 00:00:00 UTC,0.07,0.0,134.49
2010-08-13 00:00:00 UTC,0.0645,0.0,233.8
2010-08-14 00:00:00 UTC,0.067,0.0,295.31
2010-08-15 00:00:00 UTC,0.06529,0.0,294.95
2010-08-16 00:00:00 UTC,0.0655,0.0,696.8
2010-08-17 00:00:00 UTC,0.07,0.0,915.0
2010-08-18 00:00:00 UTC,0.068,0.0,203.83
2010-08-19 00:00:00 UTC,0.0667,0.0,50.04
2010-08-20 00:00:00 UTC,0.0655,0.0,276.41
2010-08-21 00:00:00 UTC,0.0664,0.0,688.51
2010-08-22 00:00:00 UTC,0.066,0.0,1183.64
2010-08-23 00:00:00 UTC,0.06491,0.0,281.88
2010-08-24 00:00:00 UTC,0.065,0.0,444.66
2010-08-25 00:00:00 UTC,0.0648,0.0,278.86
2010-08-26 00:00:00 UTC,0.064,0.0,251.56
2010-08-27 00:00:00 UTC,0.065,0.0,583.71
2010-08-28 00:00:00 UTC,0.0646,0.0,399.45
2010-08-29 00:00:00 UTC,0.064,0.0,204.88
2010-08-30 00:00:00 UTC,0.06497,0.0,2135.0
2010-08-31 00:00:00 UTC,0.06,0.0,933.23
2010-09-01 00:00:00 UTC,0.0629,0.0,436.73
2010-09-02 00:00:00 UTC,0.0634,0.0,498.98
2010-09-03 00:00:00 UTC,0.06085,0.0,54.61
2010-09-04 00:00:00 UTC,0.06238,0.0,202.27
2010-09-05 00:00:00 UTC,0.06165,0.0,527.97
2010-09-06 00:00:00 UTC,0.0616,0.0,56.13
2010-09-07 00:00:00 UTC,0.06101,0.0,212.35
2010-09-08 00:00:00 UTC,0.062,0.0,143.36
2010-09-09 00:00:00 UTC,0.06111,0.0,107.68
2010-09-10 00:00:00 UTC,0.0618,0.0,301.8
2010-09-11 00:00:00 UTC,0.06366,0.0,491.19
2010-09-12 00:00:00 UTC,0.0615,0.0,48.99
2010-09-13 00:00:00 UTC,0.06219,0.0,632.2
2010-09-14 00:00:00 UTC,0.06199,0.0,876.76
2010-09-15 00:00:00 UTC,0.0604,0.0,223.27
2010-09-16 00:00:00 UTC,0.0619,0.0,45.17
2010-09-17 00:00:00 UTC,0.0601,0.0,438.94
2010-09-18 00:00:00 UTC,0.061,0.0,427.76
2010-09-19 00:00:00 UTC,0.0627,0.0,797.36
2010-09-20 00:00:00 UTC,0.0621,0.0,891.19
2010-09-21 00:00:00 UTC,0.06265,0.0,359.82
2010-09-22 00:00:00 UTC,0.0622,0.0,717.33
2010-09-23 00:00:00 UTC,0.06231,0.0,970.09
2010-09-24 00:00:00 UTC,0.0622,0.0,42.66
2010-09-25 00:00:00 UTC,0.06202,0.0,133.05
2010-09-26 00:00:00 UTC,0.0622,0.0,748.2
2010-09-27 00:00:00 UTC,0.06221,0.0,668.53
2010-09-28 00:00:00 UTC,0.0619,0.0,439.05
2010-09-29 00:00:00 UTC,0.06191,0.0,1450.79
2010-09-30 00:00:00 UTC,0.0619,0.0,488.15
2010-10-01 00:00:00 UTC,0.06197,0.0,106.46
2010-10-02 00:00:00 UTC,0.0614,0.0,802.52
2010-10-03 00:00:00 UTC,0.06111,0.0,439.88
2010-10-04 00:00:00 UTC,0.0613,0.0,2079.89
2010-10-05 00:00:00 UTC,0.0614,0.0,1699.2
2010-10-06 00:00:00 UTC,0.06281,0.0,2091.28
2010-10-07 00:00:00 UTC,0.067,0.0,2812.79
2010-10-08 00:00:00 UTC,0.08685,0.0,10784.23
2010-10-09 00:00:00 UTC,0.0938,0.0,16104.87
2010-10-10 00:00:00 UTC,0.0965,0.0,4889.35
2010-10-11 00:00:00 UTC,0.095,0.0,1395.23
2010-10-12 00:00:00 UTC,0.0949,0.0,2396.82
2010-10-13 00:00:00 UTC,0.105,0.0,4558.52
2010-10-14 00:00:00 UTC,0.102,0.0,3701.65
2010-10-15 00:00:00 UTC,0.105,0.0,2554.91
2010-10-16 00:00:00 UTC,0.101,0.0,633.63
2010-10-17 00:00:00 UTC,0.102,0.0,1857.8
2010-10-18 00:00:00 UTC,0.1024,0.0,2591.64
2010-10-19 00:00:00 UTC,0.097,0.0,623.34
2010-10-20 00:00:00 UTC,0.099,0.0,3221.08
2010-10-21 00:00:00 UTC,0.107,0.0,4616.85
2010-10-22 00:00:00 UTC,0.109,0.0,3665.43
2010-10-23 00:00:00 UTC,0.1055,0.0,481.52
2010-10-24 00:00:00 UTC,0.115,0.0,1560.61
2010-10-25 00:00:00 UTC,0.132,0.0,4450.0
2010-10-26 00:00:00 UTC,0.1503,0.0,2995.09
2010-10-27 00:00:00 UTC,0.1877,0.0,11594.02
2010-10-28 00:00:00 UTC,0.1731,0.0,4009.67
2010-10-29 00:00:00 UTC,0.19,0.0,5380.49
2010-10-30 00:00:00 UTC,0.1989,0.0,5112.03
2010-10-31 00:00:00 UTC,0.1925,0.0,7829.46
2010-11-01 00:00:00 UTC,0.1955,0.0,4049.75
2010-11-02 00:00:00 UTC,0.1938,0.0,1121.34
2010-11-03 00:00:00 UTC,0.1931,0.0,11769.61
2010-11-04 00:00:00 UTC,0.23,0.0,6229.16
2010-11-05 00:00:00 UTC,0.2639,0.0,8757.15
2010-11-06 00:00:00 UTC,0.39,0.0,9396.96
2010-11-07 00:00:00 UTC,0.34,0.0,27937.74
2010-11-08 00:00:00 UTC,0.243,0.0,38339.26
2010-11-09 00:00:00 UTC,0.223,0.0,12808.3
2010-11-10 00:00:00 UTC,0.24,0.0,6110.13
2010-11-11 00:00:00 UTC,0.2231,0.0,1111.55
2010-11-12 00:00:00 UTC,0.2682,0.0,10494.46
2010-11-13 00:00:00 UTC,0.276,0.0,6351.58
2010-11-14 00:00:00 UTC,0.279,0.0,4793.81
2010-11-15 00:00:00 UTC,0.2682,0.0,2337.5
2010-11-16 00:00:00 UTC,0.2251,0.0,8609.67
2010-11-17 00:00:00 UTC,0.24,0.0,8662.61
2010-11-18 00:00:00 UTC,0.2678,0.0,10253.27
2010-11-19 00:00:00 UTC,0.28,0.0,583.45
2010-11-20 00:00:00 UTC,0.283,0.0,4119.07
2010-11-21 00:00:00 UTC,0.2767,0.0,212.67
2010-11-22 00:00:00 UTC,0.2879,0.0,7818.64
2010-11-23 00:00:00 UTC,0.2829,0.0,1361.82
2010-11-24 00:00:00 UTC,0.283,0.0,710.24
2010-11-25 00:00:00 UTC,0.28,0.0,469.99
2010-11-26 00:00:00 UTC,0.2844,0.0,9510.98
2010-11-27 00:00:00 UTC,0.283,0.0,515.9
2010-11-28 00:00:00 UTC,0.27,0.0,5746.3
2010-11-29 00:00:00 UTC,0.2299,0.0,8802.06
2010-11-30 00:00:00 UTC,0.2082,0.0,4570.58
2010-12-01 00:00:00 UTC,0.2275,0.0,1752.72
2010-12-02 00:00:00 UTC,0.255,0.0,4800.55
2010-12-03 00:00:00 UTC,0.251,0.0,633.78
2010-12-04 00:00:00 UTC,0.206,0.0,6673.4
2010-12-05 00:00:00 UTC,0.19,0.0,1178.03
2010-12-06 00:00:00 UTC,0.204,0.0,863.02
2010-12-07 00:00:00 UTC,0.2402,0.0,5411.8
2010-12-08 00:00:00 UTC,0.2388,0.0,789.86
2010-12-09 00:00:00 UTC,0.2,0.0,4411.94
2010-12-10 00:00:00 UTC,0.204,0.0,328.17
2010-12-11 00:00:00 UTC,0.228,0.0,1267.2
2010-12-12 00:00:00 UTC,0.22,0.0,418.8
2010-12-13 00:00:00 UTC,0.2299,0.0,1425.92
2010-12-14 00:00:00 UTC,0.2467,0.0,2403.83
2010-12-15 00:00:00 UTC,0.24,0.0,901.15
2010-12-16 00:00:00 UTC,0.25,0.0,3522.62
2010-12-17 00:00:00 UTC,0.24,0.0,130.19
2010-12-18 00:00:00 UTC,0.241,0.0,41.67
2010-12-19 00:00:00 UTC,0.2401,0.0,487.49
2010-12-20 00:00:00 UTC,0.267,0.0,2769.88
2010-12-21 00:00:00 UTC,0.24,0.0,2291.81
2010-12-22 00:00:00 UTC,0.25,0.0,949.38
2010-12-23 00:00:00 UTC,0.25,0.0,2160.74
2010-12-24 00:00:00 UTC,0.248,0.0,1252.05
2010-12-25 00:00:00 UTC,0.2499,0.0,175.44
2010-12-26 00:00:00 UTC,0.265,0.0,4203.03
2010-12-27 00:00:00 UTC,0.265,0.0,1270.15
2010-12-28 00:00:00 UTC,0.281,0.0,4238.98
2010-12-29 00:00:00 UTC,0.3,0.0,5363.75
2010-12-30 00:00:00 UTC,0.3,0.0,759.92
2010-12-31 00:00:00 UTC,0.3,0.0,428.44
2011-01-01 00:00:00 UTC,0.3,0.0,841.95
2011-01-02 00:00:00 UTC,0.3,0.0,1584.66
2011-01-03 00:00:00 UTC,0.295,0.0,420.85
2011-01-04 00:00:00 UTC,0.2989,0.0,548.33
2011-01-05 00:00:00 UTC,0.299,0.0,106.19
2011-01-06 00:00:00 UTC,0.298,0.0,1031.28
2011-01-07 00:00:00 UTC,0.32,0.0,13152.15
2011-01-08 00:00:00 UTC,0.3229,0.0,512.04
2011-01-09 00:00:00 UTC,0.323,0.0,546.18
2011-01-10 00:00:00 UTC,0.3266,0.0,3360.65
2011-01-11 00:00:00 UTC,0.3266,0.0,1578.66
2011-01-12 00:00:00 UTC,0.3188,0.0,10508.17
2011-01-13 00:00:00 UTC,0.3176,0.0,7147.03
2011-01-14 00:00:00 UTC,0.4,0.0,10691.11
2011-01-15 00:00:00 UTC,0.3861,0.0,591.15
2011-01-16 00:00:00 UTC,0.3868,0.0,1085.16
2011-01-17 00:00:00 UTC,0.3495,0.0,6360.69
2011-01-18 00:00:00 UTC,0.313,0.0,4950.51
2011-01-19 00:00:00 UTC,0.313,0.0,2247.62
2011-01-20 00:00:00 UTC,0.39,0.0,6900.05
2011-01-21 00:00:00 UTC,0.4199,0.0,3351.62
2011-01-22 00:00:00 UTC,0.4443,0.0,4513.91
2011-01-23 00:00:00 UTC,0.4424,0.0,505.83
2011-01-24 00:00:00 UTC,0.4199,0.0,4516.68
2011-01-25 00:00:00 UTC,0.41,0.0,901.25
2011-01-26 00:00:00 UTC,0.417,0.0,6315.95
2011-01-27 00:00:00 UTC,0.4212,0.0,12086.9
2011-01-28 00:00:00 UTC,0.446,0.0,2301.77
2011-01-29 00:00:00 UTC,0.439,0.0,643.63
2011-01-30 00:00:00 UTC,0.4799,0.0,4775.81
2011-01-31 00:00:00 UTC,0.5501,0.0,32708.4
2011-02-01 00:00:00 UTC,0.7077,0.0,23264.18
2011-02-02 00:00:00 UTC,0.716,0.0,4126.02
2011-02-03 00:00:00 UTC,0.6964,0.0,6064.12
2011-02-04 00:00:00 UTC,0.811,0.0,33965.74
2011-02-05 00:00:00 UTC,0.92,0.0,13634.2
2011-02-06 00:00:00 UTC,0.8997,0.0,7608.77
2011-02-07 00:00:00 UTC,0.89,0.0,1949.54
2011-02-08 00:00:00 UTC,0.918,0.0,6306.77
2011-02-09 00:00:00 UTC,1.09,0.0,47455.01
2011-02-10 00:00:00 UTC,0.9803,0.0,25568.81
2011-02-11 00:00:00 UTC,1.07,0.0,13213.54
2011-02-12 00:00:00 UTC,1.08,0.0,4353.79
2011-02-13 00:00:00 UTC,1.05,0.0,3398.3
2011-02-14 00:00:00 UTC,1.07,0.0,7532.41
2011-02-15 00:00:00 UTC,1.05,0.0,9085.5
2011-02-16 00:00:00 UTC,1.045,0.0,7465.03
2011-02-17 00:00:00 UTC,1.04,0.0,4184.96
2011-02-18 00:00:00 UTC,0.8989,0.0,32719.75
2011-02-19 00:00:00 UTC,0.949,0.0,3454.72
2011-02-20 00:00:00 UTC,0.865,0.0,8503.38
2011-02-21 00:00:00 UTC,0.8345,0.0,1435.86
2011-02-22 00:00:00 UTC,0.8702,0.0,10650.29
2011-02-23 00:00:00 UTC,0.9,0.0,6057.77
2011-02-24 00:00:00 UTC,0.9974,0.0,12708.12
2011-02-25 00:00:00 UTC,0.9112,0.0,4276.3
2011-02-26 00:00:00 UTC,0.958,0.0,4452.63
2011-02-27 00:00:00 UTC,0.89,0.0,21576.82
2011-02-28 00:00:00 UTC,0.8702,0.0,4108.6
2011-03-01 00:00:00 UTC,0.9202,0.0,21413.43
2011-03-02 00:00:00 UTC,0.9399,0.0,2533.96
2011-03-03 00:00:00 UTC,0.9391,0.0,2520.58
2011-03-04 00:00:00 UTC,0.9012,0.0,2469.56
2011-03-05 00:00:00 UTC,0.9103,0.0,11115.04
2011-03-06 00:00:00 UTC,0.8999,0.0,10775.11
2011-03-07 00:00:00 UTC,0.885,0.0,13527.3
2011-03-08 00:00:00 UTC,0.87,0.0,3931.42
2011-03-09 00:00:00 UTC,0.8645,0.0,3881.22
2011-03-10 00:00:00 UTC,0.9329,0.0,7895.07
2011-03-11 00:00:00 UTC,0.88,0.0,3301.73
2011-03-12 00:00:00 UTC,0.918,0.0,4319.6
2011-03-13 00:00:00 UTC,0.8925,0.0,595.42
2011-03-14 00:00:00 UTC,0.8949,0.0,4676.62
2011-03-15 00:00:00 UTC,0.87,0.0,2405.41
2011-03-16 00:00:00 UTC,0.86,0.0,6761.32
2011-03-17 00:00:00 UTC,0.8254,0.0,6042.77
2011-03-18 00:00:00 UTC,0.8165,0.0,10971.32
2011-03-19 00:00:00 UTC,0.765,0.0,7457.83
2011-03-20 00:00:00 UTC,0.7522,0.0,4502.62
2011-03-21 00:00:00 UTC,0.759,0.0,2780.45
2011-03-22 00:00:00 UTC,0.809,0.0,9499.24
2011-03-23 00:00:00 UTC,0.8497,0.0,11029.25
2011-03-24 00:00:00 UTC,0.8669,0.0,12259.77
2011-03-25 00:00:00 UTC,0.8838,0.0,4225.53
2011-03-26 00:00:00 UTC,0.8552,0.0,10250.98
2011-03-27 00:00:00 UTC,0.8275,0.0,4439.07
2011-03-28 00:00:00 UTC,0.799,0.0,10141.7
2011-03-29 00:00:00 UTC,0.7925,0.0,3312.3
2011-03-30 00:00:00 UTC,0.7897,0.0,2532.13
2011-03-31 00:00:00 UTC,0.7846,0.0,5429.16
2011-04-01 00:00:00 UTC,0.7741,0.0,2483.69
2011-04-02 00:00:00 UTC,0.782,0.0,1965.23
2011-04-03 00:00:00 UTC,0.779,0.0,3074.76
2011-04-04 00:00:00 UTC,0.68,0.0,21652.69
2011-04-05 00:00:00 UTC,0.71,0.0,6522.71
2011-04-06 00:00:00 UTC,0.74,0.0,6264.04
2011-04-07 00:00:00 UTC,0.7538,0.0,8178.14
2011-04-08 00:00:00 UTC,0.75,0.0,13854.66
2011-04-09 00:00:00 UTC,0.73,0.0,8940.96
2011-04-10 00:00:00 UTC,0.7369,0.0,3946.44
2011-04-11 00:00:00 UTC,0.77,0.0,11255.96
2011-04-12 00:00:00 UTC,0.86,0.0,41333.11
2011-04-13 00:00:00 UTC,0.9225,0.0,40467.74
2011-04-14 00:00:00 UTC,1.0,0.0,29643.61
2011-04-15 00:00:00 UTC,0.9899,0.0,50488.94
2011-04-16 00:00:00 UTC,1.05,0.0,30097.18
2011-04-17 00:00:00 UTC,1.112,0.0,26085.25
2011-04-18 00:00:00 UTC,1.162,0.0,31552.55
2011-04-19 00:00:00 UTC,1.198,0.0,14782.06
2011-04-20 00:00:00 UTC,1.142,0.0,24691.86
2011-04-21 00:00:00 UTC,1.21,0.0,46345.35
2011-04-22 00:00:00 UTC,1.409,0.0,50929.92
2011-04-23 00:00:00 UTC,1.7,0.0,103242.84
2011-04-24 00:00:00 UTC,1.631,0.0,36076.01
2011-04-25 00:00:00 UTC,1.559,0.0,21226.89
2011-04-26 00:00:00 UTC,1.795,0.0,40211.17
2011-04-27 00:00:00 UTC,1.9,0.0,62403.35
2011-04-28 00:00:00 UTC,2.211,0.0,203392.46
2011-04-29 00:00:00 UTC,2.88,0.0,148954.47
2011-04-30 00:00:00 UTC,3.55,0.0,214977.24
2011-05-01 00:00:00 UTC,3.033,0.0,143521.98
2011-05-02 00:00:00 UTC,3.2,0.0,59421.72
2011-05-03 00:00:00 UTC,3.41,0.0,56187.48
2011-05-04 00:00:00 UTC,3.406,0.0,59434.11
2011-05-05 00:00:00 UTC,3.333,0.0,52331.39
2011-05-06 00:00:00 UTC,3.452,0.0,80063.98
2011-05-07 00:00:00 UTC,3.641,0.0,64359.68
2011-05-08 00:00:00 UTC,3.866,0.0,79620.81
2011-05-09 00:00:00 UTC,3.8,0.0,43805.92
2011-05-10 00:00:00 UTC,5.81,0.0,266466.71
2011-05-11 00:00:00 UTC,5.5,0.0,281496.86
2011-05-12 00:00:00 UTC,6.3,0.0,184839.99
2011-05-13 00:00:00 UTC,8.198,0.0,478840.49
2011-05-14 00:00:00 UTC,7.198,0.0,435571.02
2011-05-15 00:00:00 UTC,6.987,0.0,123255.5
2011-05-16 00:00:00 UTC,8.034,0.0,343050.47
2011-05-17 00:00:00 UTC,7.19,0.0,265868.95
2011-05-18 00:00:00 UTC,6.88,0.0,181331.16
2011-05-19 00:00:00 UTC,6.811,0.0,170134.8
2011-05-20 00:00:00 UTC,5.59,0.0,278992.34
2011-05-21 00:00:00 UTC,6.12,0.0,185640.17
2011-05-22 00:00:00 UTC,6.69,0.0,154432.52
2011-05-23 00:00:00 UTC,7.15,0.0,250601.3
2011-05-24 00:00:00 UTC,7.42,0.0,211827.28
2011-05-25 00:00:00 UTC,8.4,0.0,510905.18
2011-05-26 00:00:00 UTC,8.798,0.0,244820.48
2011-05-27 00:00:00 UTC,8.5,0.0,125149.05
2011-05-28 00:00:00 UTC,8.3,0.0,103463.69
2011-05-29 00:00:00 UTC,8.43,0.0,62138.87
2011-05-30 00:00:00 UTC,8.8,0.0,154258.85
2011-05-31 00:00:00 UTC,8.741,0.0,406882.27
2011-06-01 00:00:00 UTC,9.57,0.0,400564.35
2011-06-02 00:00:00 UTC,10.6,0.0,415112.72
2011-06-03 00:00:00 UTC,14.29,0.0,954513.54
2011-06-04 00:00:00 UTC,18.89,0.0,729670.85
2011-06-05 00:00:00 UTC,16.7,0.0,420612.47
2011-06-06 00:00:00 UTC,18.55,0.0,1016927.39
2011-06-07 00:00:00 UTC,23.92,0.0,1068903.32
2011-06-08 00:00:00 UTC,29.6,0.0,2858820.38
2011-06-09 00:00:00 UTC,28.92,0.0,1861589.64
2011-06-10 00:00:00 UTC,23.95,0.0,2274786.4
2011-06-11 00:00:00 UTC,14.65,0.0,2146587.96
2011-06-12 00:00:00 UTC,18.55,0.0,2451134.56
2011-06-13 00:00:00 UTC,19.84,0.0,1476239.59
2011-06-14 00:00:00 UTC,19.28,0.0,696003.98
2011-06-15 00:00:00 UTC,19.49,0.0,545336.14
2011-06-16 00:00:00 UTC,17.0,0.0,927743.42
2011-06-17 00:00:00 UTC,15.68,0.0,1684353.23
2011-06-18 00:00:00 UTC,16.89,0.0,569949.34
2011-06-19 00:00:00 UTC,17.51,0.0,536267.38
2011-06-20 00:00:00 UTC,17.51,0.0,0.0
2011-06-21 00:00:00 UTC,17.51,0.0,0.0
2011-06-22 00:00:00 UTC,17.51,0.0,0.0
2011-06-23 00:00:00 UTC,17.51,0.0,0.0
2011-06-24 00:00:00 UTC,17.51,0.0,0.0
2011-06-25 00:00:00 UTC,17.51,0.0,0.0
2011-06-26 00:00:00 UTC,16.45,0.0,234621.8
2011-06-27 00:00:00 UTC,16.75,0.0,535096.37
2011-06-28 00:00:00 UTC,16.95,0.0,413032.22
2011-06-29 00:00:00 UTC,16.85,0.0,355303.18
2011-06-30 00:00:00 UTC,16.1,0.0,577145.55
2011-07-01 00:00:00 UTC,15.4,0.0,529197.49
2011-07-02 00:00:00 UTC,15.4,0.0,302134.7
2011-07-03 00:00:00 UTC,15.44,0.0,259875.51
2011-07-04 00:00:00 UTC,13.86,0.0,756913.59
2011-07-05 00:00:00 UTC,12.91,0.0,1076305.46
2011-07-06 00:00:00 UTC,14.8,0.0,1655319.63
2011-07-07 00:00:00 UTC,14.78,0.0,825452.25
2011-07-08 00:00:00 UTC,14.31,0.0,500143.38
2011-07-09 00:00:00 UTC,14.38,0.0,171329.27
2011-07-10 00:00:00 UTC,14.9,0.0,682903.16
2011-07-11 00:00:00 UTC,14.21,0.0,706457.52
2011-07-12 00:00:00 UTC,14.01,0.0,372986.55
2011-07-13 00:00:00 UTC,13.95,0.0,145032.07
2011-07-14 00:00:00 UTC,14.0,0.0,245982.11
2011-07-15 00:00:00 UTC,13.81,0.0,344982.1
2011-07-16 00:00:00 UTC,13.72,0.0,235142.97
2011-07-17 00:00:00 UTC,13.16,0.0,458510.19
2011-07-18 00:00:00 UTC,13.48,0.0,988903.24
2011-07-19 00:00:00 UTC,13.85,0.0,948485.72
2011-07-20 00:00:00 UTC,13.71,0.0,317332.3
2011-07-21 00:00:00 UTC,13.61,0.0,341665.52
2011-07-22 00:00:00 UTC,13.7,0.0,207044.15
2011-07-23 00:00:00 UTC,13.68,0.0,306380.16
2011-07-24 00:00:00 UTC,13.98,0.0,369041.82
2011-07-25 00:00:00 UTC,14.05,0.0,448277.2
2011-07-26 00:00:00 UTC,13.88,0.0,233585.08
2011-07-27 00:00:00 UTC,13.94,0.0,160645.54
2011-07-28 00:00:00 UTC,13.49,0.0,445690.58
2011-07-29 00:00:00 UTC,13.5,0.0,98020.73
2011-07-30 00:00:00 UTC,13.53,0.0,82590.44
2011-07-31 00:00:00 UTC,13.35,0.0,618135.5
2011-08-01 00:00:00 UTC,13.09,0.0,286373.02
2011-08-02 00:00:00 UTC,12.05,0.0,709463.16
2011-08-03 00:00:00 UTC,9.26,0.0,943628.17
2011-08-04 00:00:00 UTC,10.75,0.0,529876.35
2011-08-05 00:00:00 UTC,9.8,0.0,315866.93
2011-08-06 00:00:00 UTC,6.55,0.0,801213.08
2011-08-07 00:00:00 UTC,7.9,0.0,693796.98
2011-08-08 00:00:00 UTC,7.8,0.0,263570.19
2011-08-09 00:00:00 UTC,9.99,0.0,1112123.77
2011-08-10 00:00:00 UTC,10.0,0.0,242598.48
2011-08-11 00:00:00 UTC,9.462,0.0,550577.88
2011-08-12 00:00:00 UTC,9.461,0.0,387476.18
2011-08-13 00:00:00 UTC,10.13,0.0,291543.08
2011-08-14 00:00:00 UTC,10.8,0.0,468353.91
2011-08-15 00:00:00 UTC,11.15,0.0,431203.74
2011-08-16 00:00:00 UTC,10.96,0.0,169357.89
2011-08-17 00:00:00 UTC,10.95,0.0,249104.68
2011-08-18 00:00:00 UTC,10.83,0.0,89515.28
2011-08-19 00:00:00 UTC,11.65,0.0,384289.87
2011-08-20 00:00:00 UTC,11.45,0.0,113880.29
2011-08-21 00:00:00 UTC,11.31,0.0,99220.98
2011-08-22 00:00:00 UTC,10.9,0.0,407895.13
2011-08-23 00:00:00 UTC,10.94,0.0,141019.11
2011-08-24 00:00:00 UTC,10.85,0.0,85516.17
2011-08-25 00:00:00 UTC,9.657,0.0,555232.04
2011-08-26 00:00:00 UTC,8.179,0.0,718309.63
2011-08-27 00:00:00 UTC,8.59,0.0,189777.37
2011-08-28 00:00:00 UTC,9.07,0.0,216706.8
2011-08-29 00:00:00 UTC,8.969,0.0,193411.57
2011-08-30 00:00:00 UTC,8.791,0.0,103338.65
2011-08-31 00:00:00 UTC,8.2,0.0,164091.75
2011-09-01 00:00:00 UTC,8.21,0.0,97874.33
2011-09-02 00:00:00 UTC,8.64,0.0,141975.28
2011-09-03 00:00:00 UTC,8.48,0.0,59247.47
2011-09-04 00:00:00 UTC,8.178,0.0,160817.86
2011-09-05 00:00:00 UTC,7.611,0.0,234672.8
2011-09-06 00:00:00 UTC,6.863,0.0,555289.16
2011-09-07 00:00:00 UTC,7.186,0.0,348836.44
2011-09-08 00:00:00 UTC,6.53,0.0,216888.79
2011-09-09 00:00:00 UTC,5.03,0.0,1154613.99
2011-09-10 00:00:00 UTC,4.774,0.0,223562.81
2011-09-11 00:00:00 UTC,5.864,0.0,873010.64
2011-09-12 00:00:00 UTC,6.078,0.0,385739.55
2011-09-13 00:00:00 UTC,5.8,0.0,138683.87
2011-09-14 00:00:00 UTC,5.619,0.0,243197.97
2011-09-15 00:00:00 UTC,4.84,0.0,429502.83
2011-09-16 00:00:00 UTC,4.82,0.0,152408.87
2011-09-17 00:00:00 UTC,4.77,0.0,97582.47
2011-09-18 00:00:00 UTC,5.2,0.0,229468.54
2011-09-19 00:00:00 UTC,5.46,0.0,263597.81
2011-09-20 00:00:00 UTC,6.112,0.0,713430.51
2011-09-21 00:00:00 UTC,5.637,0.0,383918.85
2011-09-22 00:00:00 UTC,5.442,0.0,175258.58
2011-09-23 00:00:00 UTC,5.547,0.0,312415.09
2011-09-24 00:00:00 UTC,5.468,0.0,97847.53
2011-09-25 00:00:00 UTC,5.33,0.0,51288.09
2011-09-26 00:00:00 UTC,4.87,0.0,277987.41
2011-09-27 00:00:00 UTC,4.916,0.0,121363.66
2011-09-28 00:00:00 UTC,4.772,0.0,146110.79
2011-09-29 00:00:00 UTC,4.779,0.0,66817.43
2011-09-30 00:00:00 UTC,5.14,0.0,208038.79
2011-10-01 00:00:00 UTC,5.032,0.0,118531.63
2011-10-02 00:00:00 UTC,5.027,0.0,52128.13
2011-10-03 00:00:00 UTC,5.024,0.0,85880.89
2011-10-04 00:00:00 UTC,4.96,0.0,78377.78
2011-10-05 00:00:00 UTC,4.88,0.0,86107.56
2011-10-06 00:00:00 UTC,4.734,0.0,256723.57
2011-10-07 00:00:00 UTC,4.273,0.0,418394.5
2011-10-08 00:00:00 UTC,4.008,0.0,159656.31
2011-10-09 00:00:00 UTC,4.103,0.0,158762.15
2011-10-10 00:00:00 UTC,4.1,0.0,69188.53
2011-10-11 00:00:00 UTC,3.931,0.0,162268.54
2011-10-12 00:00:00 UTC,4.15,0.0,282490.41
2011-10-13 00:00:00 UTC,4.046,0.0,80377.3
2011-10-14 00:00:00 UTC,3.988,0.0,80464.14
2011-10-15 00:00:00 UTC,3.842,0.0,163851.32
2011-10-16 00:00:00 UTC,3.557,0.0,131714.03
2011-10-17 00:00:00 UTC,2.56,0.0,591902.27
2011-10-18 00:00:00 UTC,2.419,0.0,229826.44
2011-10-19 00:00:00 UTC,2.27,0.0,232324.75
2011-10-20 00:00:00 UTC,2.348,0.0,113046.14
2011-10-21 00:00:00 UTC,2.57,0.0,185287.39
2011-10-22 00:00:00 UTC,3.159,0.0,361119.44
2011-10-23 00:00:00 UTC,3.17,0.0,114141.14
